battery_id,cycle,voltage,current,temperature,capacity,time,failure,ambient_temperature,soc,soh,internal_resistance
B0055,37,3.4006629565141497,-1.5865260183824126,11.91733362745109,1.0925694103096681,2616.453,1,4,0.3338857970951247,54.62847051548341,0.8570595284530412
B0055,41,3.3734363664560836,-1.6558769500299217,12.135031767584422,1.109167680712031,2565.109,1,4,0.3111969720467363,55.45838403560155,0.8548348946598878
B0055,43,3.3751298920141575,-1.6682381023500135,12.085534035682384,1.1075035028905713,2532.531,1,4,0.31260824334513115,55.37517514452857,0.8591303022386995
B0055,45,3.3799212171444224,-1.6518184000413114,12.035133443915594,1.106751675424531,2556.593,1,4,0.3166010142870186,55.33758377122655,0.8569043809261531
B0055,47,3.4131937901660443,-1.5631982736121797,11.694010522378292,1.0726694124582825,2577.891,1,4,0.3443281584717035,53.633470622914125,0.8455303327739562
B0055,49,3.388212777111266,-1.6102431965480546,12.02595112446758,1.0776844021506693,2572.36,1,4,0.3235106475927214,53.884220107533466,0.8619109569101011
B0055,53,3.3833310240018224,-1.6643817613294818,11.847288624466861,1.1981714734535907,2697.75,1,4,0.3194425200015186,59.90857367267953,0.8485521369378045
B0055,57,3.406033299298373,-1.629380871239606,11.64238700767333,1.1625381552680927,2683.406,1,4,0.3383610827486442,58.12690776340463,0.8550229300696293
B0055,59,3.395122860818019,-1.6480629343875914,11.772012658338625,1.1556827465844224,2646.156,1,4,0.32926905068168233,57.78413732922112,0.8611915496746891
B0055,61,3.3678744885149583,-1.6963503354994716,11.983454214473863,1.137444098422356,2593.531,1,4,0.3065620737624652,56.8722049211178,0.8611273755500543
B0055,63,3.3809383898685605,-1.647762002114427,11.908597488676612,1.1126375352125493,2604.125,1,4,0.3174486582238004,55.63187676062746,0.8601870542377861
B0055,65,3.41469739374783,-1.6019969747290892,11.5894392622721,1.098656067845981,2588.594,1,4,0.3455811614565251,54.93280339229904,0.8634508877257999
B0055,69,3.41231159843661,-1.607009362096321,11.629714317449922,1.0985302758884639,2579.203,1,4,0.34359299869717486,54.926513794423194,0.8560780369520645
B0055,71,3.4043822939909396,-1.627589670095513,11.647248561632294,1.1029370400968537,2555.453,1,4,0.33698524499244964,55.146852004842685,0.8629368146608534
B0055,73,3.3673428364678033,-1.6825636345526909,12.022205345514335,1.0949644922735318,2525.609,1,4,0.30611903038983607,54.74822461367659,0.8579358461438427
B0055,75,3.4104196380737455,-1.612755670182398,11.542224902228241,1.0890679714830998,2536.172,1,4,0.3420163650614545,54.45339857415499,0.865701715348882
B0055,77,3.387548379409374,-1.6303240143418964,11.825965633220362,1.073323391636053,2536.204,1,4,0.3229569828411449,53.66616958180265,0.8577689192941536
B0055,81,3.3533445639000172,-1.71799533716817,12.03863906152037,1.095373856745309,2488.86,1,4,0.2944538032500143,54.768692837265455,0.8539656214033884
B0055,83,3.403128476363774,-1.6148091574306578,11.59317451081218,1.0639517466243125,2518.547,1,4,0.33594039696981154,53.19758733121562,0.8588514701322203
B0055,85,3.3737196134296283,-1.6806946415000543,11.87359860158602,1.085798072407703,2485.766,1,4,0.3114330111913569,54.28990362038515,0.8600227710433828
B0055,87,3.382746702873388,-1.63831200906344,11.809310238880515,1.0588748965507557,2506.718,1,4,0.31895558572782323,52.943744827537785,0.8599765821438146
B0055,89,3.3641919383896957,-1.7019108237148655,11.933034010302555,1.0813260035191288,2459.297,1,4,0.303493281991413,54.06630017595644,0.86340475220129
B0055,93,3.408219619852174,-1.6137161861379503,11.53732922797716,1.061601862588323,2488.734,1,4,0.3401830165434782,53.08009312941615,0.8609825274359738
B0055,95,3.3720438606583496,-1.6587094218378893,11.942237573488166,1.0593920670581127,2491.375,1,4,0.3100365505486246,52.96960335290564,0.859797460035497
B0055,97,3.3954495279595993,-1.6449474011417666,11.654440484569944,1.0742513141424725,2467.328,1,4,0.32954127329966604,53.71256570712363,0.8591555200669738
B0055,99,3.3886471333647554,-1.6341793441136752,11.722702041818202,1.0405614734131499,2466.125,1,4,0.32387261113729615,52.02807367065749,0.8597792320760462
B0055,101,3.356819503345258,-1.6871055404907072,12.13910591187991,1.0575656535324895,2459.3129999999946,1,4,0.2973495861210484,52.87828267662448,0.8574749898389967
B0055,105,3.38173030037378,-1.6534663598224018,11.725785170275977,1.0983528970914622,2559.125,1,4,0.31810858364481676,54.91764485457311,0.8483502356251341
B0055,109,3.332585578324588,-1.746935874580489,12.14093273670559,1.109758993739737,2534.156,1,4,0.2771546486038234,55.48794968698685,0.8548522968555661
B0055,111,3.415794800601349,-1.6100189784192438,11.32244979928203,1.0793315779206873,2521.985,1,4,0.34649566716779095,53.96657889603437,0.8589011490198007
B0055,113,3.364395338116308,-1.6797818306005563,11.899725740614363,1.0716159094756148,2503.172,1,4,0.30366278176358985,53.58079547378074,0.8585356324432939
B0055,115,3.3556150350421454,-1.703206082949298,11.9698483506891,1.0746464211019797,2474.344,1,4,0.29634586253512113,53.732321055098986,0.8599593310103989
B0055,117,3.2813552523710348,-1.8582921214004526,11.944879920447905,1.08643683065179,2349.64,1,4,0.2344627103091956,54.3218415325895,0.8233889971327101
B0055,121,3.3340325216514985,-1.7577069451672969,12.028925123088165,1.1340138347387958,2560.688,1,4,0.2783604347095821,56.70069173693979,0.8525992099756966
B0055,123,3.355658576925396,-1.7278318736099232,11.71503135296823,1.1176964717951587,2522.375,1,4,0.2963821474378299,55.884823589757936,0.8602609277352229
B0055,125,3.353357049023896,-1.7321258947169127,11.810607676487715,1.1046468529644289,2488.719,1,4,0.29446420751991326,55.23234264822145,0.8579551152331588
B0055,127,3.356165416087441,-1.720909576078404,11.765625767571137,1.089700148407426,2474.844,1,4,0.2968045134062006,54.4850074203713,0.8588689056927851
B0055,129,3.3655236596965747,-1.6928963609340808,11.666664960009529,1.075533547538172,2473.875,1,4,0.3046030497471456,53.7766773769086,0.8598754888828014
B0055,133,3.3657531038090425,-1.6674344219063135,11.708939176253061,1.0609866776144368,2495.5,1,4,0.304794253174202,53.04933388072184,0.8542085532021472
B0055,135,3.3849405998756663,-1.6377223794615257,11.450092345609722,1.0518218041615568,2481.078,1,4,0.32078383322972187,52.59109020807784,0.8599983481979611
B0055,137,3.410105370394735,-1.614385286745976,11.131625464424475,1.0553857898132757,2460.125,1,4,0.3417544753289458,52.76928949066379,0.8649216816200208
B0055,139,3.3607031370514133,-1.6847849277248685,11.738832332367679,1.0533102333691788,2440.547,1,4,0.3005859475428444,52.66551166845894,0.8570222270299535
B0055,141,3.3928240190547645,-1.620409812946121,11.33070420089266,1.0315365260084348,2449.922,1,4,0.3273533492123037,51.57682630042174,0.8578711726939292
B0055,145,3.3379943082200825,-1.7350634493263108,11.71743632355557,1.0533401053259415,2408.781,1,4,0.28166192351673536,52.667005266297075,0.8556614690177159
B0055,147,3.383748883671106,-1.6355169727932202,11.448023523006356,1.0317876798810788,2442.547,1,4,0.31979073639258815,51.58938399405394,0.8572059350849633
B0055,149,3.4034852057714984,-1.6207746296063927,11.113362092407373,1.0354207912157296,2420.671,1,4,0.3362376714762486,51.77103956078648,0.8678615429945701
B0055,151,3.3488479010139836,-1.695046194498669,11.759912549960136,1.0322251791310608,2409.906,1,4,0.29070658417831957,51.611258956553044,0.8579827336257866
B0055,153,3.400337322032958,-1.607752495748955,11.095152329208846,1.011543397303472,2416.672,1,4,0.33361443502746496,50.5771698651736,0.8627250797358171
B0055,157,3.3343052776040634,-1.7288529172580396,11.855416870953551,1.0413760568150228,2395.75,1,4,0.27858773133671944,52.06880284075114,0.8561623673136912
B0055,159,3.3786546268712,-1.6438464708058846,11.501464461877692,1.02174193386881,2410.688,1,4,0.31554552239266653,51.0870966934405,0.857741371458363
B0055,161,3.413323315609648,-1.5920409233304795,10.922543090852551,1.0133135547969283,2402.125,1,4,0.3444360963413732,50.665677739846416,0.859851833195775
B0055,163,3.3358445561886736,-1.731928125216886,11.679121657086682,1.0299942559626907,2355.265,1,4,0.27987046349056127,51.49971279813453,0.8562220226899522
B0055,165,3.3537094650205534,-1.6777504908523246,11.716719550648065,1.0189349807814327,2396.719,1,4,0.29475788751712784,50.94674903907163,0.857473516575686
B0055,169,3.3664574186515495,-1.6531774202404774,11.332026451776493,1.0290879520854017,2442.344,1,4,0.3053811822096245,51.454397604270085,0.8490393265566565
B0055,173,3.319131030823727,-1.748766373641858,11.967823512320054,1.0567629241900045,2444.703,1,4,0.2659425256864393,52.83814620950022,0.8548526724095759
B0055,175,3.4032103094968886,-1.6200178882302807,11.015449770252141,1.0291668536316647,2412.25,1,4,0.3360085912474071,51.45834268158323,0.8654526713448223
B0055,177,3.343831990901096,-1.703990940961131,11.818028778074435,1.0321298444901021,2403.234,1,4,0.2865266590842467,51.606492224505104,0.8562114616366545
B0055,179,3.3724641292622257,-1.6883184479362592,11.295282200562326,1.0409230283951276,2361.047,1,4,0.3103867743851881,52.046151419756384,0.8575687939216149
B0055,181,3.3553714698756965,-1.671488542905288,11.589249198689654,1.011161098766987,2392.468,1,4,0.2961428915630803,50.55805493834935,0.8572865365200533
B0055,185,3.3279855680794297,-1.7381151009412772,11.857143843844957,1.0337876112911784,2373.89,1,4,0.27332130673285804,51.68938056455892,0.8539194785330795
B0055,187,3.380340612404249,-1.6383784100519558,11.276289724634314,1.003994224020383,2383.234,1,4,0.3169505103368741,50.19971120101915,0.8577288515353443
B0055,189,3.3795059063602477,-1.6720302030703613,11.220787392479364,1.0334195479955004,2342.453,1,4,0.31625492196687305,51.67097739977502,0.8574362600047167
B0055,191,3.3419486124359232,-1.7040964736723387,11.759447806620914,1.0098936564116459,2359.296,1,4,0.284957177029936,50.49468282058229,0.8581105067142176
B0055,193,3.3994343538904057,-1.6294399730001765,10.988248985047367,1.0126262447940628,2345.453,1,4,0.33286196157533804,50.63131223970314,0.8592567233702705
B0055,197,3.3674537565378784,-1.6515379727772603,11.355681286808547,0.9948742055727694,2360.172,1,4,0.3062114637815653,49.74371027863847,0.8553275208279685
B0055,199,3.3529430513041807,-1.7174483877318063,11.443287391092776,1.0240799556179332,2315.407,1,4,0.2941192094201505,51.20399778089666,0.8556896780966867
B0055,201,3.313138824967226,-1.7693261826528028,11.785825239943042,1.0208889510043027,2322.156,1,4,0.2609490208060216,51.04444755021513,0.8578906263326991
B0055,203,3.331207681083792,-1.7382171562180337,11.72640480534808,1.016100815944114,2327.1570000000065,1,4,0.27600640090316003,50.805040797205706,0.8595589031185553
B0055,205,3.361184494584018,-1.6759841309858239,11.472788708066494,0.9987875345106277,2335.0,1,4,0.3009870788200149,49.93937672553139,0.8578530552955005
B0055,209,3.317225424194071,-1.7579493131782606,11.802235485150675,1.0158868294923784,2329.375,1,4,0.26435452016172584,50.79434147461892,0.8541532713789327
B0055,211,3.367194898395345,-1.6637548048231783,11.363194027921853,0.9963437517762594,2333.875,1,4,0.3059957486627873,49.81718758881297,0.8593165009652235
B0055,213,3.394889434849019,-1.6389209925149488,10.949818258159802,1.0053777381419529,2317.453,1,4,0.32907452904084916,50.268886907097645,0.8665386101045318
B0055,215,3.310050856120256,-1.7742280928785608,11.706437723845246,1.009132291002791,2295.109,1,4,0.2583757134335466,50.45661455013955,0.8562693512881798
B0055,217,3.3458687278652697,-1.6962395390509193,11.583533228310797,0.9984581240784203,2326.657,1,4,0.2882239398877247,49.922906203921016,0.857582712253977
B0055,221,3.2453384054657453,-1.8679808387813042,11.961499960858754,1.0892389324114138,2479.297,1,4,0.20444867122145435,54.461946620570686,0.8476148109882942
B0055,225,3.3032859676964024,-1.7868262879672983,11.522596039987194,1.0793936031703524,2463.578,1,4,0.2527383064136686,53.96968015851762,0.8519520063802821
B0055,227,3.3954172971180325,-1.61471261152207,10.721858182752005,1.032614295314224,2458.812,1,4,0.32951441426502703,51.630714765711204,0.8603512184975647
B0055,229,3.319390417324327,-1.7601408237271083,11.4115438943797,1.0498572649026638,2400.672,1,4,0.26615868110360574,52.492863245133194,0.8576419593259157
B0055,231,3.3844424778085065,-1.6551157920024593,10.810513729948518,1.0453902697248563,2396.407,1,4,0.32036873150708867,52.269513486242815,0.8577189784553615
B0055,233,3.396001919549735,-1.6115078715312525,10.714176302518482,1.0001607736713514,2392.375,1,4,0.33000159962477915,50.00803868356757,0.8628603533649482
B0055,237,3.4091500642055776,-1.5964976013167924,10.478734086554464,1.0084094786878157,2373.687,1,4,0.3409583868379813,50.420473934390785,0.8540497619985882
B0055,239,3.318069571504016,-1.724633006126093,11.577446477629389,1.003655158082039,2385.922,1,4,0.26505797625334665,50.18275790410195,0.8571734872652832
B0055,241,3.3705488423522825,-1.6761541599227183,10.889278314878903,1.0285269676595319,2345.0,1,4,0.30879070196023534,51.42634838297659,0.8587116241526038
B0055,243,3.3580320611343826,-1.6566423606087433,11.125862267460422,0.9816844358987022,2363.047000000006,1,4,0.29836005094531876,49.08422179493511,0.8585731722492629
B0055,245,3.3305932142592156,-1.7366403960823258,11.180258248103398,1.0127121434171131,2316.687,1,4,0.27549434521601296,50.63560717085566,0.8584591662827471
B0055,249,3.345081227582777,-1.7132159087232541,11.102809730123198,1.0201379996149256,2322.0,1,4,0.28756768965231416,51.006899980746276,0.8541628809055015
B0055,251,3.3411218242164646,-1.6853564371512757,11.412927585025809,0.9907591663373165,2357.687,1,4,0.28426818684705385,49.537958316865826,0.8573060433446046
B0056,1,3.2954766160397124,-1.082554743304369,9.97935642991351,0.7852781208785192,2660.313,1,4,0.24623051336642698,39.263906043925964,0.5749185829982418
B0056,5,3.278114932402385,-1.7199163116216973,11.067443145348815,1.3443555553017368,2826.0,1,4,0.23176244366865417,67.21777776508684,0.7326863489777787
B0056,7,3.3106158390566507,-1.690515546033322,10.889462468094056,1.317502710734752,2818.578,1,4,0.25884653254720885,65.87513553673759,0.7399276120528633
B0056,9,3.3172843725733268,-1.7267083547233482,10.764459531712715,1.2973654679476911,2713.812,1,4,0.2644036438111056,64.86827339738456,0.7438021039977444
B0056,11,3.344030455029123,-1.6420112923998627,10.655748964418308,1.263960414854898,2786.578,1,4,0.2866920458576024,63.1980207427449,0.7407696042325103
B0056,13,3.336353669510842,-1.7046338232855287,10.604398240583924,1.2589496187032136,2667.89,1,4,0.2802947245923681,62.947480935160684,0.7404715173953516
B0056,17,3.3009005971377725,-1.8247670015083761,10.747618198190096,1.2806197690202599,2530.172,1,4,0.2507504976148104,64.03098845101299,0.7405396065664678
B0056,19,3.3051103949821674,-1.8506548604930126,10.642275000961929,1.2572786868607095,2446.062,1,4,0.25425866248513945,62.863934343035474,0.7433134341030887
B0056,21,3.367107139335169,-1.6314150295742418,10.449432487805073,1.2226260041048898,2713.25,1,4,0.3059226161126408,61.131300205244486,0.7446294173432358
B0056,23,3.350670766767032,-1.6616088416098966,10.535109718676143,1.2292772249257495,2676.578,1,4,0.29222563897252674,61.46386124628748,0.7406973476617431
B0056,25,3.316178080747263,-1.8455069420958794,10.596589405147554,1.2275780135689456,2394.734,1,4,0.2634817339560524,61.37890067844728,0.7405174427401461
B0056,29,3.3637533511944144,-1.6426461298564279,10.518875176620943,1.2133872888296768,2673.0,1,4,0.303127792662012,60.66936444148384,0.7411134170821799
B0056,31,3.3457364832275633,-1.6956317121625684,10.55326910161315,1.230223614493081,2619.578,1,4,0.2881137360229694,61.51118072465405,0.7423956561730802
B0056,33,3.373106355519255,-1.6346840292281264,10.414707663905276,1.1927530108462678,2640.016,1,4,0.31092196293271235,59.637650542313395,0.7454610076520696
B0056,35,3.3697897239570302,-1.6381228999586526,10.394183210718758,1.1867106635987799,2621.187,1,4,0.3081581032975252,59.33553317993899,0.7416990142437444
B0056,37,3.362330412062295,-1.6445053548128659,10.441904510807989,1.1914875140242167,2616.453,1,4,0.30194201005191246,59.57437570121083,0.7453086340189826
B0056,41,3.3440747440292173,-1.7073520267726885,10.556505695788386,1.214178606017816,2565.109,1,4,0.28672895335768106,60.7089303008908,0.7370134885223552
B0056,43,3.344993026252808,-1.7217523886019717,10.536326582207261,1.2094387558721402,2532.531,1,4,0.28749418854400666,60.47193779360701,0.7419711333396066
B0056,45,3.350361911675404,-1.704181930358103,10.495199596430949,1.207072299940321,2556.593,1,4,0.2919682597295033,60.353614997016045,0.7475416204082928
B0056,47,3.37818787285201,-1.6317327720996542,10.301909086360435,1.162961249391913,2577.891,1,4,0.31515656071000814,58.14806246959565,0.7441289451042322
B0056,49,3.3620625284471575,-1.654732613269804,10.453998023862313,1.17887968705904,2572.36,1,4,0.3017187737059645,58.94398435295199,0.7410860097963918
B0056,53,3.346029829980996,-1.7304356189135515,10.390292640584766,1.2945104146044433,2697.75,1,4,0.28835819165083004,64.72552073022216,0.7384409760476484
B0056,57,3.3654291392154736,-1.69638971406972,10.290310895798491,1.2602567563003473,2683.406,1,4,0.3045242826795613,63.01283781501736,0.7410112693521912
B0056,59,3.3689721031647792,-1.691874172061947,10.263087503889402,1.2408721291565108,2646.156,1,4,0.307476752637316,62.04360645782554,0.7435834480292353
B0056,61,3.3465295769688743,-1.7414082441068879,10.400005286038288,1.252197340273113,2593.531,1,4,0.2887746474740619,62.60986701365565,0.7501912801757457
B0056,63,3.352812339869088,-1.7007572591990598,10.409833153074386,1.2279025700477384,2604.125,1,4,0.29401028322424005,61.39512850238692,0.7429135507541381
B0056,65,3.3743035968482755,-1.6642520477871068,10.249617197163523,1.1917170308946994,2588.594,1,4,0.3119196640402296,59.58585154473497,0.7472780845041745
B0056,69,3.3764282291064944,-1.661218424865919,10.237028804942252,1.1858570240011006,2579.203,1,4,0.3136901909220786,59.29285120005503,0.7391210437924318
B0056,71,3.375019443182964,-1.6741395350666333,10.198234922837491,1.1840938286611427,2555.453,1,4,0.31251620265247004,59.204691433057135,0.7495119278092508
B0056,73,3.3500962120625943,-1.7210677294448378,10.430944576015767,1.2059829135917657,2525.609,1,4,0.2917468433854952,60.299145679588285,0.7424491908529264
B0056,75,3.379062729502439,-1.660218253465555,10.139534423823738,1.165428493679393,2536.172,1,4,0.31588560791869924,58.271424683969656,0.7485886749296622
B0056,77,3.3612064036489087,-1.6771366747493928,10.308440154694576,1.1790060613193858,2536.204,1,4,0.3010053363740905,58.95030306596929,0.7444908748900477
B0056,81,3.3463562838477823,-1.7399898086415906,10.36840954285901,1.2013113747183153,2488.86,1,4,0.2886302365398185,60.06556873591576,0.7397889634288972
B0056,83,3.368266919681875,-1.6716395639461556,10.204673365751807,1.165597803317432,2518.547,1,4,0.3068890997348957,58.27989016587159,0.7467990639183714
B0056,85,3.3594964247247177,-1.7116000565977858,10.315613775538878,1.180303335055002,2485.766,1,4,0.2995803539372647,59.015166752750105,0.7468729274281335
B0056,87,3.3615676241747825,-1.6774896727466349,10.276786926763112,1.1658134189695046,2506.718,1,4,0.3013063534789854,58.29067094847523,0.746519030858887
B0056,89,3.355757582090394,-1.7243823805848957,10.32641766409495,1.1763960515773761,2459.297,1,4,0.29646465174199516,58.81980257886881,0.7465735717898222
B0056,93,3.377027547912211,-1.6629834811063648,10.173012177291527,1.1458325512940766,2488.734,1,4,0.3141896232601759,57.29162756470383,0.7452272596097654
B0056,95,3.357651728668808,-1.689827294587583,10.35991803443565,1.167557759980296,2491.375,1,4,0.29804310722400673,58.3778879990148,0.746623732254483
B0056,97,3.3773583743313456,-1.6766143500201733,10.160882493726476,1.145636654711916,2467.328,1,4,0.31446531194278793,57.28183273559579,0.7430316623441087
B0056,99,3.365617870156837,-1.6751510777905991,10.194404833993097,1.1443667002824445,2466.125,1,4,0.3046815584640309,57.218335014122225,0.748368907177746
B0056,101,3.356825640396486,-1.7007993161787647,10.45640074188921,1.1605177686388095,2459.3129999999946,1,4,0.2973547003304048,58.02588843194047,0.742037589779866
B0056,105,3.3493744607237104,-1.7280902642659892,10.313619268601707,1.2272013042602479,2559.125,1,4,0.29114538393642525,61.36006521301239,0.7340418973822913
B0056,109,3.337826170095946,-1.7697668005317093,10.450923975542697,1.2454797202045476,2534.156,1,4,0.2815218084132883,62.273986010227375,0.7396902009422232
B0056,111,3.379813223194436,-1.6776635778147013,10.066401247840554,1.1722288849037228,2521.985,1,4,0.3165110193286964,58.61144424518614,0.7441067603544823
B0056,113,3.3529139626798687,-1.7206408430840376,10.43749851062521,1.1953514999944956,2503.172,1,4,0.29409496889989056,59.76757499972478,0.7440044293202547
B0056,115,3.3506050479395064,-1.7353946887212042,10.413907415221043,1.1919514716203925,2474.344,1,4,0.29217087328292196,59.597573581019624,0.7415386242017266
B0056,117,3.282678428854045,-1.8819520327756425,10.513733364328893,1.2296223665252586,2349.64,1,4,0.23556535737837073,61.48111832626293,0.70852681293439
B0056,121,3.33124930750755,-1.7966492983038744,10.477654553290117,1.2774519419396988,2560.688,1,4,0.27604108958962514,63.87259709698494,0.7368685803805504
B0056,123,3.3452443163116463,-1.7761136080338402,10.317281833213249,1.2433879751668584,2522.375,1,4,0.2877035969263719,62.16939875834292,0.7468598405330693
B0056,125,3.341356791517586,-1.7812712509429693,10.380685727786513,1.230802542912592,2488.719,1,4,0.2844639929313216,61.5401271456296,0.7429962984113853
B0056,127,3.3435875505910966,-1.770178297141129,10.36448134266215,1.2162358534094664,2474.844,1,4,0.2863229588259138,60.81179267047332,0.7418442656520695
B0056,129,3.3430796751998537,-1.7603312590728741,10.418606978035179,1.2088335726499548,2473.875,1,4,0.2858997293332114,60.44167863249774,0.7470639185416001
B0056,133,3.3475631632118508,-1.725357477499951,10.467474839092922,1.1946181162240357,2495.5,1,4,0.28963596934320895,59.73090581120179,0.7402169566200972
B0056,135,3.3573308617480517,-1.704918486361954,10.24758606535621,1.1734248134794991,2481.078,1,4,0.2977757181233764,58.67124067397496,0.7447416064902113
B0056,137,3.382778882292665,-1.6737250543608966,10.06027633089391,1.1404596305913128,2460.125,1,4,0.31898240191055427,57.02298152956564,0.7459900721106276
B0056,139,3.3460645335108428,-1.7445639059237337,10.46181981941412,1.1821716406845988,2440.547,1,4,0.2883871112590356,59.10858203422994,0.747715043288972
B0056,141,3.3641915924918147,-1.6890678369808096,10.21776828052081,1.1480663382055174,2449.922,1,4,0.30349299374317884,57.40331691027587,0.741416342058775
B0056,145,3.340090097397974,-1.7678866953516275,10.382854030148234,1.1825381935034152,2408.781,1,4,0.2834084144983117,59.12690967517076,0.7388131056746634
B0056,147,3.35648490646885,-1.704950103976557,10.344585715881983,1.1552092862846601,2442.547,1,4,0.2970707553907081,57.760464314233005,0.7458368913491087
B0056,149,3.3822432790887755,-1.6727370538477788,10.028217431506214,1.1216816712671696,2420.671,1,4,0.31853606590731287,56.084083563358476,0.7461415430345353
B0056,151,3.3475849268060007,-1.7375416574771907,10.497532395250285,1.162666262561457,2409.906,1,4,0.2896541056716672,58.13331312807285,0.7458568410557206
B0056,153,3.368899621618762,-1.6790843732728173,10.078456668334661,1.124695615744926,2416.672,1,4,0.3074163513489684,56.234780787246294,0.7481124337940165
B0056,157,3.340217809060051,-1.7528301920007388,10.437586290235986,1.1664177948797931,2395.75,1,4,0.28351484088337575,58.32088974398965,0.7438020343249157
B0056,159,3.3606706640426602,-1.696361090547745,10.327680053270171,1.1346745156379465,2410.688,1,4,0.3005588867022168,56.73372578189733,0.7413828317357583
B0056,161,3.384477709863685,-1.6547810696984198,9.931318938388468,1.1012231317092755,2402.125,1,4,0.32039809155307086,55.06115658546378,0.74295404568373
B0056,163,3.3408256322235093,-1.7665140217971276,10.341385046767083,1.1560733948472832,2355.265,1,4,0.2840213601862577,57.803669742364164,0.7502575165131246
B0056,165,3.3541889238828593,-1.7114334458397396,10.494744894336083,1.1385609898764002,2396.719,1,4,0.29515743656904936,56.92804949382001,0.7418203405202946
B0056,169,3.340961153961277,-1.7341386416649764,10.206418347273608,1.1757265448773706,2442.344,1,4,0.2841342949677309,58.78632724386853,0.7385390680844766
B0056,173,3.3371235826921466,-1.76327611270095,10.592911474763564,1.1969385632452556,2444.703,1,4,0.2809363189101221,59.84692816226278,0.7426010584736901
B0056,175,3.376237517393404,-1.684432789415394,9.984423245892257,1.1267457988726266,2412.25,1,4,0.31353126449450314,56.33728994363133,0.7422444894244072
B0056,177,3.348647645780763,-1.7382277088571685,10.532756069231716,1.1601031368559531,2403.234,1,4,0.2905397048173023,58.00515684279765,0.743000961517698
B0056,179,3.3622424767286905,-1.7328967687649997,10.144690849516095,1.1361458729690275,2361.047,1,4,0.301868730607242,56.80729364845137,0.7439640656980104
B0056,181,3.351293107048021,-1.7156881587629869,10.418716582380117,1.1397253894261876,2392.468,1,4,0.29274425587335096,56.986269471309384,0.7436443025237314
B0056,185,3.3414098071318334,-1.7530374056679272,10.532972017810645,1.1560010024767575,2373.89,1,4,0.28450817260986117,57.80005012383788,0.7376101148038733
B0056,187,3.35783559274309,-1.702815564152015,10.294250246042282,1.126818619026835,2383.234,1,4,0.29819632728590817,56.34093095134175,0.7435654797013658
B0056,189,3.36675593545663,-1.7175512283850776,10.050387765399135,1.116688355680394,2342.453,1,4,0.3056299462138582,55.8344177840197,0.7493692832687046
B0056,191,3.3487514550466417,-1.7291690081472486,10.472005861254317,1.1330613197666846,2359.296,1,4,0.29062621253886806,56.65306598833423,0.7470122086045996
B0056,193,3.3810092385566413,-1.6749388332386832,9.909401931448466,1.0893839897995972,2345.453,1,4,0.317507698797201,54.46919948997986,0.7478407098308849
B0056,197,3.3564306318997588,-1.6967956767696222,10.24276059598256,1.1120836459259367,2360.172,1,4,0.29702552658313225,55.604182296296834,0.7390258343514124
B0056,199,3.3508758903963662,-1.753415191734097,10.216290881964335,1.1279950254648337,2315.407,1,4,0.29239657533030516,56.399751273241684,0.7519410710193919
B0056,201,3.338909543714827,-1.764019308767849,10.357968672788793,1.1386774565024178,2322.156,1,4,0.28242461976235583,56.93387282512089,0.7471575441521155
B0056,203,3.346321199511455,-1.743062159577205,10.4126408516178,1.1271136962200643,2327.1570000000065,1,4,0.28860099959287916,56.355684811003215,0.7427586050207157
B0056,205,3.3538216131821788,-1.7115530017171725,10.355563284677743,1.1101508869653747,2335.0,1,4,0.29485134431848226,55.50754434826873,0.7469057996524523
B0056,209,3.339346853440726,-1.7522810293736757,10.41665753464741,1.1344632260422465,2329.375,1,4,0.2827890445339383,56.723161302112324,0.7422666786752194
B0056,211,3.3536514376808864,-1.710215261310459,10.301294534772044,1.108458756302863,2333.875,1,4,0.2947095314007386,55.42293781514315,0.7473264448498822
B0056,213,3.38120127228625,-1.6752482242752484,9.91165771895873,1.0768220870214844,2317.453,1,4,0.31766772690520817,53.84110435107422,0.749899711119901
B0056,215,3.3368543585349384,-1.7684173466123287,10.349022787330426,1.128398212919817,2295.109,1,4,0.280711965445782,56.419910645990846,0.7479213622624818
B0056,217,3.3522604662249167,-1.7117088970464227,10.403963430415772,1.1066350346531368,2326.657,1,4,0.29355038852076387,55.33175173265684,0.7441779921093915
B0056,221,3.3018532294003613,-1.8436644323324185,10.672589964446292,1.271609072217319,2479.297,1,4,0.2515443578336344,63.58045361086595,0.7345398435728857
B0056,225,3.3271853602584223,-1.812029971968896,10.38887188704922,1.2415767175377967,2463.578,1,4,0.2726544668820185,62.07883587688984,0.7382449669001213
B0056,227,3.357838197685972,-1.7201885508327548,10.084749408390376,1.174652904422814,2458.812,1,4,0.2981984980716434,58.7326452211407,0.7414370946671739
B0056,229,3.3341676075284923,-1.7962378329894884,10.365887906876877,1.1989389885187762,2400.672,1,4,0.27847300627374355,59.94694942593881,0.7447926209331217
B0056,231,3.3656652776557863,-1.7222270467266643,10.019608551209917,1.1461398965188563,2396.407,1,4,0.3047210647131552,57.306994825942816,0.7511188473453303
B0056,233,3.365125158092583,-1.6995424040803295,10.060030313914345,1.129224378671885,2392.375,1,4,0.3042709650771524,56.461218933594246,0.7438419360542177
B0056,237,3.3750175764348014,-1.6857958238112818,9.894806886286887,1.1103432888019913,2373.687,1,4,0.3125146470290011,55.51716444009956,0.7422998668363153
